"Date","M1346AUSM156NNBR"
1915-07-01,5.01
1915-08-01,4.84
1915-09-01,4.66
1915-10-01,4.41
1915-11-01,4.24
1915-12-01,4.32
1916-01-01,4.48
1916-02-01,4.54
1916-03-01,5.15
1916-04-01,5.2
1916-05-01,5.1
1916-06-01,5.46
1916-07-01,5.61
1916-08-01,5.62
1916-09-01,5.5
1916-10-01,5.38
1916-11-01,5.26
1916-12-01,5.73
1917-01-01,6.35
1917-02-01,6.61
1917-03-01,6.56
1917-04-01,6.66
1917-05-01,6.91
1917-06-01,7.08
1917-07-01,7.41
1917-08-01,7.53
1917-09-01,7.93
1917-10-01,8.38
1917-11-01,9.07
1917-12-01,9.3
1918-01-01,7.96
1918-02-01,7.73
1918-03-01,7.85
1918-04-01,7.85
1918-05-01,7.66
1918-06-01,7.63
1918-07-01,7.65
1918-08-01,7.57
1918-09-01,7.48
1918-10-01,7.19
1918-11-01,7.02
1918-12-01,7.16
1919-01-01,7.21
1919-02-01,7.09
1919-03-01,6.36
1919-04-01,6.15
1919-05-01,5.65
1919-06-01,5.27
1919-07-01,5.12
1919-08-01,5.44
1919-09-01,5.19
1919-10-01,4.97
1919-11-01,5.08
1919-12-01,5.26
1920-01-01,5.35
1920-02-01,5.85
1920-03-01,5.5
1920-04-01,5.63
1920-05-01,5.99
1920-06-01,6.16
1920-07-01,6.39
1920-08-01,6.67
1920-09-01,6.43
1920-10-01,6.45
1920-11-01,6.79
1920-12-01,7.27
1921-01-01,6.84
1921-02-01,6.8
1921-03-01,6.8
1921-04-01,6.66
1921-05-01,6.22
1921-06-01,6.56
1921-07-01,6.6
1921-08-01,6.64
1921-09-01,6.44
1921-10-01,6.39
1921-11-01,6.06
1921-12-01,5.77
1922-01-01,6.27
1922-02-01,6.14
1922-03-01,5.89
1922-04-01,5.47
1922-05-01,5.26
1922-06-01,5.36
1922-07-01,5.51
1922-08-01,5.33
1922-09-01,5.22
1922-10-01,5.12
1922-11-01,5.48
1922-12-01,5.63
1923-01-01,5.02
1923-02-01,4.86
1923-03-01,4.79
1923-04-01,5
1923-05-01,5.27
1923-06-01,5.61
1923-07-01,6.02
1923-08-01,6.01
1923-09-01,6.11
1923-10-01,6.21
1923-11-01,6.04
1923-12-01,5.93
1924-01-01,5.77
1924-02-01,5.79
1924-03-01,5.96
1924-04-01,5.99
1924-05-01,6.02
1924-06-01,5.94
1924-07-01,5.77
1924-08-01,5.55
1924-09-01,5.56
1924-10-01,5.62
1924-11-01,5.32
1924-12-01,5.08
1925-01-01,4.9
1925-02-01,4.94
1925-03-01,5.11
1925-04-01,5.23
1925-05-01,5.09
1925-06-01,5.03
1925-07-01,5.04
1925-08-01,4.98
1925-09-01,5
1925-10-01,4.95
1925-11-01,4.81
1925-12-01,4.83
1926-01-01,4.66
1926-02-01,4.66
1926-03-01,4.98
1926-04-01,5.19
1926-05-01,5.2
1926-06-01,5.02
1926-07-01,5.04
1926-08-01,4.91
1926-09-01,4.98
1926-10-01,5.15
1926-11-01,5.11
1926-12-01,5.19
1927-01-01,5.13
1927-02-01,5.04
1927-03-01,4.94
1927-04-01,4.87
1927-05-01,4.74
1927-06-01,4.69
1927-07-01,4.68
1927-08-01,4.51
1927-09-01,4.3
1927-10-01,4.36
1927-11-01,4.25
1927-12-01,4.25
1928-01-01,4.17
1928-02-01,4.28
1928-03-01,4.12
1928-04-01,3.9
1928-05-01,3.75
1928-06-01,3.94
1928-07-01,4
1928-08-01,3.89
1928-09-01,3.72
1928-10-01,3.7
1928-11-01,3.44
1928-12-01,3.48
1929-01-01,3.19
1929-02-01,3.24
1929-03-01,3.21
1929-04-01,3.26
1929-05-01,3.25
1929-06-01,3.25
1929-07-01,3.06
1929-08-01,2.92
1929-09-01,2.9
1929-10-01,3.27
1929-11-01,4.38
1929-12-01,4.35
1930-01-01,4.24
1930-02-01,4.02
1930-03-01,3.84
1930-04-01,3.65
1930-05-01,3.94
1930-06-01,4.32
1930-07-01,4.43
1930-08-01,4.36
1930-09-01,4.23
1930-10-01,4.99
1930-11-01,5.43
1930-12-01,5.62
1931-01-01,5.38
1931-02-01,4.97
1931-03-01,4.79
1931-04-01,5.16
1931-05-01,5.75
1931-06-01,5.7
1931-07-01,5.3
1931-08-01,5.57
1931-09-01,5.93
1931-10-01,7.15
1931-11-01,6.71
1931-12-01,7.88
1932-01-01,7.75
1932-02-01,7.8
1932-03-01,6.93
1932-04-01,8.39
1932-05-01,9.14
1932-06-01,9.63
1932-07-01,8.78
1932-08-01,5.73
1932-09-01,4.96
1932-10-01,5.59
1932-11-01,6
1932-12-01,5.98
1933-01-01,5.68
1933-02-01,6.13
1933-03-01,6.01
1933-04-01,5.5
1933-05-01,4.1
1933-06-01,3.29
1933-07-01,2.99
1933-08-01,3.19
1933-09-01,3.1
1933-10-01,3.36
1933-11-01,3.4
1933-12-01,3.65
1934-01-01,3.53
1934-02-01,3.35
1934-03-01,3.45
1934-04-01,3.38
1934-05-01,3.75
1934-06-01,3.69
1934-07-01,3.86
1934-08-01,4.12
1934-09-01,4.2
1934-10-01,4.15
1934-11-01,4.12
1934-12-01,4.12
1935-01-01,4.17
1935-02-01,4.3
1935-03-01,4.42
1935-04-01,4.25
1935-05-01,3.93
1935-06-01,3.8
1935-07-01,3.68
1935-08-01,3.51
1935-09-01,3.58
1935-10-01,3.6
1935-11-01,3.3
1935-12-01,3.28
1936-01-01,3.15
1936-02-01,3.11
1936-03-01,3.1
1936-04-01,3.11
1936-05-01,3.38
1936-06-01,3.39
1936-07-01,3.33
1936-08-01,3.24
1936-09-01,3.36
1936-10-01,3.53
1936-11-01,3.6
1936-12-01,3.76
1937-01-01,3.38
1937-02-01,3.16
1937-03-01,3.06
1937-04-01,3.22
1937-05-01,3.39
1937-06-01,4.07
1937-07-01,3.94
1937-08-01,3.95
1937-09-01,4.55
1937-10-01,5.48
1937-11-01,6.22
1937-12-01,6.7
1938-01-01,6.46
1938-02-01,5.15
1938-03-01,4.76
1938-04-01,5.12
1938-05-01,4.64
1938-06-01,4.31
1938-07-01,3.59
1938-08-01,3.55
1938-09-01,3.72
1938-10-01,3.58
1938-11-01,3.74
1938-12-01,3.98
